season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,ATL,6,00-0031279,T,Jake Matthews,Jake,Matthews,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-11T18:07:14Z
2024,REG,ATL,6,00-0035235,T,Kaleb McGary,Kaleb,McGary,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-11T18:07:27Z
2024,REG,ATL,6,00-0033051,DT,David Onyemata,David,Onyemata,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-11T18:07:39Z
2024,REG,ATL,6,00-0035098,S,Micah Abernathy,Micah,Abernathy,Knee,,Out,,,"
    ",2024-10-13T20:39:46Z
2024,REG,ATL,6,00-0037810,LB,Troy Andersen,Troy,Andersen,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-11T18:08:59Z
2024,REG,ATL,6,00-0032971,S,Justin Simmons,Justin,Simmons,Hamstring,,Questionable,,,"
    ",2024-10-14T00:37:46Z
2024,REG,ATL,6,00-0037587,LB,Nate Landman,Nate,Landman,Calf,Quadricep,Questionable,Calf,Quadricep,Limited Participation in Practice,2024-10-11T18:09:16Z
2024,REG,BAL,6,00-0036550,WR,Rashod Bateman,Rashod,Bateman,,,,Groin,,Full Participation in Practice,2024-10-11T19:10:40Z
2024,REG,BAL,6,00-0038046,TE,Charlie Kolar,Charlie,Kolar,,,,Toe,,Full Participation in Practice,2024-10-11T19:10:11Z
2024,REG,BAL,6,00-0039233,T,Roger Rosengarten,Roger,Rosengarten,,,,Ankle,Hand,Full Participation in Practice,2024-10-11T19:10:59Z
2024,REG,BAL,6,00-0038383,G,Andrew Vorhees,Andrew,Vorhees,,,,Ankle,,Full Participation in Practice,2024-10-11T19:10:11Z
2024,REG,BAL,6,00-0036280,LB,Malik Harrison,Malik,Harrison,Groin,,Out,Groin,,Did Not Participate In Practice,2024-10-11T19:12:41Z
2024,REG,BAL,6,00-0033503,CB,Arthur Maulet,Arthur,Maulet,Knee,Hamstring,Out,Knee,Hamstring,Did Not Participate In Practice,2024-10-11T19:12:54Z
2024,REG,BAL,6,00-0036081,DE,Broderick Washington,Broderick,Washington,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-11T19:13:04Z
2024,REG,BAL,6,00-0039796,RB,Rasheen Ali,Rasheen,Ali,Neck,,Questionable,Neck,,Full Participation in Practice,2024-10-11T19:11:59Z
2024,REG,BAL,6,00-0035215,WR,Deonte Harty,Deonte,Harty,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-11T19:11:59Z
2024,REG,BAL,6,00-0038382,G,Sala Aumavae-Laulu,Sala,Aumavae-Laulu,Back,,Questionable,Back,,Limited Participation in Practice,2024-10-11T19:11:59Z
2024,REG,BAL,6,00-0033281,CB,Marlon Humphrey,Marlon,Humphrey,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-11T19:11:59Z
2024,REG,BAL,6,00-0032965,T,Ronnie Stanley,Ronnie,Stanley,Toe,,Questionable,Toe,,Limited Participation in Practice,2024-10-11T19:11:59Z
2024,REG,BUF,6,00-0034857,QB,Josh Allen,Josh,Allen,,,,Ankle,Left Hand,Full Participation in Practice,2024-10-12T18:51:51Z
2024,REG,BUF,6,00-0037254,LB,Terrel Bernard,Terrel,Bernard,,,,Pectoral,,Full Participation in Practice,2024-10-12T18:51:51Z
2024,REG,BUF,6,00-0032497,LS,Reid Ferguson,Reid,Ferguson,,,,Elbow,,Full Participation in Practice,2024-10-12T18:51:51Z
2024,REG,BUF,6,00-0033555,WR,Mack Hollins,Mack,Hollins,,,,Shoulder,,Full Participation in Practice,2024-10-12T18:53:09Z
2024,REG,BUF,6,00-0031054,DT,DaQuan Jones,DaQuan,Jones,,,,Shoulder,,Full Participation in Practice,2024-10-12T18:51:51Z
2024,REG,BUF,6,00-0036590,TE,Quintin Morris,Quintin,Morris,,,,Shoulder,,Full Participation in Practice,2024-10-12T18:51:51Z
2024,REG,BUF,6,00-0035663,S,Taylor Rapp,Taylor,Rapp,,,,Concussion,,Full Participation in Practice,2024-10-12T18:51:51Z
2024,REG,BUF,6,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Toe,,Full Participation in Practice,2024-10-12T18:53:19Z
2024,REG,BUF,6,00-0039879,DE,Javon Solomon,Javon,Solomon,,,,Hip,,Full Participation in Practice,2024-10-12T18:51:51Z
2024,REG,BUF,6,00-0033869,QB,Mitchell Trubisky,Mitchell,Trubisky,,,,Knee,,Full Participation in Practice,2024-10-12T18:51:51Z
2024,REG,BUF,6,00-0035230,DT,Ed Oliver,Ed,Oliver,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-12T18:55:32Z
2024,REG,BUF,6,00-0036297,RB,Darrynton Evans,Darrynton,Evans,Hamstring,,Out,Hamstring,,Full Participation in Practice,2024-10-13T13:50:27Z
2024,REG,BUF,6,00-0037248,RB,James Cook,James,Cook,Toe,,Questionable,Toe,,Limited Participation in Practice,2024-10-12T18:54:39Z
2024,REG,BUF,6,00-0034376,CB,Taron Johnson,Taron,Johnson,Forearm,,Questionable,Forearm,,Limited Participation in Practice,2024-10-12T18:54:39Z
2024,REG,BUF,6,00-0032763,DT,Austin Johnson,Austin,Johnson,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2024-10-12T18:54:39Z
2024,REG,BUF,6,00-0037261,WR,Khalil Shakir,Khalil,Shakir,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-12T18:54:39Z
2024,REG,CAR,6,00-0037229,T,Ikem Ekwonu,Ikem,Ekwonu,,,,Elbow,,Full Participation in Practice,2024-10-11T17:06:49Z
2024,REG,CAR,6,00-0039342,WR,Xavier Legette,Xavier,Legette,,,,Shoulder,,Full Participation in Practice,2024-10-11T17:07:03Z
2024,REG,CAR,6,00-0034261,C,Austin Corbett,Austin,Corbett,Biceps,,Out,Biceps,,Did Not Participate In Practice,2024-10-11T17:07:56Z
2024,REG,CAR,6,00-0034368,LB,Josey Jewell,Josey,Jewell,Hamstring,Groin,Out,Hamstring,Groin,Did Not Participate In Practice,2024-10-11T17:08:20Z
2024,REG,CAR,6,00-0033284,T,Taylor Moton,Taylor,Moton,Elbow,,Out,Elbow,,Did Not Participate In Practice,2024-10-11T17:08:40Z
2024,REG,CAR,6,00-0039502,C,Andrew Raym,Andrew,Raym,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-11T17:08:52Z
2024,REG,CAR,6,00-0037005,TE,Tommy Tremble,Tommy,Tremble,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-11T17:09:06Z
2024,REG,CAR,6,00-0031364,LB,Jadeveon Clowney,Jadeveon,Clowney,Shoulder,,Doubtful,Shoulder,,Did Not Participate In Practice,2024-10-11T17:07:33Z
2024,REG,CAR,6,00-0036166,CB,Dane Jackson,Dane,Jackson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-11T17:09:23Z
2024,REG,CAR,6,00-0035216,WR,Diontae Johnson,Diontae,Johnson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-11T17:09:36Z
2024,REG,CAR,6,00-0032889,DE,A'Shawn Robinson,A'Shawn,Robinson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-11T17:09:50Z
2024,REG,CAR,6,00-0034365,TE,Ian Thomas,Ian,Thomas,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-10-11T17:10:06Z
2024,REG,CHI,6,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-11T13:30:34Z
2024,REG,CHI,6,00-0034067,LS,Scott Daly,Scott,Daly,Knee,,Out,,,"
    ",2024-10-13T14:05:48Z
2024,REG,CHI,6,00-0038135,S,Jaquan Brisker,Jaquan,Brisker,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-11T13:31:40Z
2024,REG,CHI,6,00-0038937,DT,Zacch Pickens,Zacch,Pickens,Groin,,Out,Groin,,Did Not Participate In Practice,2024-10-11T13:32:23Z
2024,REG,CHI,6,00-0038395,CB,Terell Smith,Terell,Smith,Hip,,Out,Hip,,Did Not Participate In Practice,2024-10-11T13:32:29Z
2024,REG,CHI,6,00-0038111,CB,Kyler Gordon,Kyler,Gordon,Hamstring,,Out,Heel,,Full Participation in Practice,2024-10-13T15:31:22Z
2024,REG,CHI,6,00-0039071,CB,Tyrique Stevenson,Tyrique,Stevenson,Calf,,Doubtful,Calf,,Did Not Participate In Practice,2024-10-11T13:32:07Z
2024,REG,CHI,6,00-0034163,DE,Jake Martin,Jake,Martin,Toe,,Questionable,Toe,,Full Participation in Practice,2024-10-11T13:31:33Z
2024,REG,CHI,6,00-0036953,T,Teven Jenkins,Teven,Jenkins,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-11T13:31:58Z
2024,REG,CIN,6,00-0036442,QB,Joe Burrow,Joe,Burrow,,,,Right Wrist,,Full Participation in Practice,2024-10-11T18:18:23Z
2024,REG,CIN,6,00-0034829,TE,Mike Gesicki,Mike,Gesicki,,,,Hamstring,,Full Participation in Practice,2024-10-11T18:18:31Z
2024,REG,CIN,6,00-0039908,DT,Kris Jenkins,Kris,Jenkins,,,,Thumb,,Full Participation in Practice,2024-10-11T18:18:23Z
2024,REG,CIN,6,00-0039925,T,Amarius Mims,Amarius,Mims,,,,Calf,,Full Participation in Practice,2024-10-11T18:18:23Z
2024,REG,CIN,6,00-0036251,RB,Zack Moss,Zack,Moss,,,,Foot,,Full Participation in Practice,2024-10-11T18:22:51Z
2024,REG,CIN,6,00-0036902,DE,Joseph Ossai,Joseph,Ossai,,,,Shoulder,,Full Participation in Practice,2024-10-11T18:22:57Z
2024,REG,CIN,6,00-0032759,DT,Sheldon Rankins,Sheldon,Rankins,,,,Hamstring,,Full Participation in Practice,2024-10-11T18:23:05Z
2024,REG,CIN,6,00-0038642,CB,D.J. Ivey,D.J.,Ivey,Knee,,Doubtful,Knee,,Full Participation in Practice,2024-10-11T18:23:47Z
2024,REG,CIN,6,00-0032521,CB,Mike Hilton,Mike,Hilton,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-11T18:23:34Z
2024,REG,CIN,6,00-0038597,RB,Chase Brown,Chase,Brown,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2024-10-11T18:23:20Z
2024,REG,CLE,6,00-0033057,T,Jack Conklin,Jack,Conklin,,,,Hamstring,,Full Participation in Practice,2024-10-11T19:36:47Z
2024,REG,CLE,6,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-11T19:36:15Z
2024,REG,CLE,6,00-0033925,RB,D'Onta Foreman,D'Onta,Foreman,,,,Ankle,,Full Participation in Practice,2024-10-11T19:37:07Z
2024,REG,CLE,6,00-0033868,DE,Myles Garrett,Myles,Garrett,,,,Achilles,,Full Participation in Practice,2024-10-11T19:37:13Z
2024,REG,CLE,6,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,,,,Knee,,Full Participation in Practice,2024-10-11T19:36:15Z
2024,REG,CLE,6,00-0034807,DE,Ogbonnia Okoronkwo,Ogbonnia,Okoronkwo,,,,Illness,,Full Participation in Practice,2024-10-11T19:36:15Z
2024,REG,CLE,6,00-0038098,RB,Pierre Strong,Pierre,Strong,,,,Hamstring,,Full Participation in Practice,2024-10-11T19:37:34Z
2024,REG,CLE,6,00-0036267,T,Jedrick Wills,Jedrick,Wills,,,,Knee,,Full Participation in Practice,2024-10-11T19:37:54Z
2024,REG,CLE,6,00-0039350,G,Zak Zinter,Zak,Zinter,,,,Knee,,Full Participation in Practice,2024-10-11T19:37:59Z
2024,REG,CLE,6,00-0033885,TE,David Njoku,David,Njoku,,,,Knee,Ankle,Limited Participation in Practice,2024-10-11T19:36:15Z
2024,REG,CLE,6,00-0031576,DE,Za'Darius Smith,Za'Darius,Smith,,,,Ankle,,Limited Participation in Practice,2024-10-11T19:36:31Z
2024,REG,CLE,6,00-0037267,RB,Jerome Ford,Jerome,Ford,Hamstring,,Out,,,"
    ",2024-10-13T18:33:54Z
2024,REG,CLE,6,00-0036236,C,Nick Harris,Nick,Harris,Ankle,,Out,,,"
    ",2024-10-13T17:17:12Z
2024,REG,CLE,6,00-0036282,S,Grant Delpit,Grant,Delpit,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-11T19:39:50Z
2024,REG,CLE,6,00-0038715,S,Ronnie Hickman,Ronnie,Hickman,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-11T19:40:08Z
2024,REG,CLE,6,00-0036866,T,James Hudson,James,Hudson,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-10-11T19:40:27Z
2024,REG,CLE,6,00-0033901,C,Ethan Pocic,Ethan,Pocic,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-11T19:40:54Z
2024,REG,CLE,6,00-0034791,RB,Nick Chubb,Nick,Chubb,Knee,,Out,Knee,,Limited Participation in Practice,2024-10-11T19:39:35Z
2024,REG,CLE,6,00-0034367,RB,Nyheim Hines,Nyheim,Hines,Knee,,Out,Knee,,Limited Participation in Practice,2024-10-11T19:40:19Z
2024,REG,CLE,6,00-0036980,WR,Elijah Moore,Elijah,Moore,Ribs,,Questionable,,,"
    ",2024-10-13T19:43:34Z
2024,REG,CLE,6,00-0038711,LB,Mohamoud Diabate,Mohamoud,Diabate,Hip,,Questionable,Hip,,Full Participation in Practice,2024-10-11T19:39:28Z
2024,REG,CLE,6,00-0034746,DT,Maurice Hurst,Maurice,Hurst,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-10-11T19:39:28Z
2024,REG,CLE,6,00-0032129,LB,Jordan Hicks,Jordan,Hicks,Elbow,Triceps,Questionable,Elbow,Triceps,Limited Participation in Practice,2024-10-11T19:39:28Z
2024,REG,CLE,6,00-0034856,CB,Denzel Ward,Denzel,Ward,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-11T19:39:28Z
2024,REG,DAL,6,00-0037561,S,Markquese Bell,Markquese,Bell,,,,Illness,,Full Participation in Practice,2024-10-11T18:26:50Z
2024,REG,DAL,6,00-0036361,CB,Trevon Diggs,Trevon,Diggs,,,,Ankle,Illness,Full Participation in Practice,2024-10-11T18:27:20Z
2024,REG,DAL,6,00-0039341,T,Tyler Guyton,Tyler,Guyton,,,,Knee,,Full Participation in Practice,2024-10-11T18:26:50Z
2024,REG,DAL,6,00-0033877,S,Malik Hooker,Malik,Hooker,,,,Neck,,Full Participation in Practice,2024-10-11T18:26:50Z
2024,REG,DAL,6,00-0031402,G,Zack Martin,Zack,Martin,,,,Not injury related - resting player,Back,Full Participation in Practice,2024-10-11T18:27:32Z
2024,REG,DAL,6,00-0031554,LB,Eric Kendricks,Eric,Kendricks,Calf,Shoulder,Out,Calf,Shoulder,Did Not Participate In Practice,2024-10-11T18:28:24Z
2024,REG,DAL,6,00-0036932,DE,Micah Parsons,Micah,Parsons,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-11T18:29:24Z
2024,REG,DAL,6,00-0037275,CB,Daron Bland,Daron,Bland,Foot,,Questionable,Foot,,Did Not Participate In Practice,2024-10-11T18:27:58Z
2024,REG,DAL,6,00-0032892,LB,Nick Vigil,Nick,Vigil,Foot,,Questionable,Foot,,Did Not Participate In Practice,2024-10-11T18:27:58Z
2024,REG,DAL,6,00-0039387,CB,Caelen Carson,Caelen,Carson,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2024-10-11T18:27:58Z
2024,REG,DAL,6,00-0039352,LB,Marist Liufau,Marist,Liufau,Shoulder,,Questionable,Quadricep,,Full Participation in Practice,2024-10-13T22:12:50Z
2024,REG,DEN,6,00-0035248,DE,Zach Allen,Zach,Allen,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-11T21:12:45Z
2024,REG,DEN,6,00-0034805,DE,John Franklin-Myers,John,Franklin-Myers,,,,Shoulder,,Full Participation in Practice,2024-10-11T21:12:45Z
2024,REG,DEN,6,00-0036874,CB,Patrick Surtain,Patrick,Surtain,Concussion,,Out,,,"
    ",2024-10-13T20:36:43Z
2024,REG,DEN,6,00-0038796,T,Alex Palczewski,Alex,Palczewski,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-11T20:27:27Z
2024,REG,DEN,6,00-0033943,WR,Josh Reynolds,Josh,Reynolds,Hand,,Out,Hand,,Did Not Participate In Practice,2024-10-11T20:27:44Z
2024,REG,DEN,6,00-0037278,C,Luke Wattenberg,Luke,Wattenberg,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-11T20:27:13Z
2024,REG,DEN,6,00-0039373,RB,Audric Estime,Audric,Estime,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-10-11T20:28:15Z
2024,REG,DEN,6,00-0038105,CB,Damarri Mathis,Damarri,Mathis,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-10-11T20:28:33Z
2024,REG,DET,6,00-0039141,S,Brian Branch,Brian,Branch,,,,Illness,,Full Participation in Practice,2024-10-11T19:34:35Z
2024,REG,DET,6,00-0037667,S,Kerby Joseph,Kerby,Joseph,,,,Hamstring,,Full Participation in Practice,2024-10-11T19:34:41Z
2024,REG,DET,6,00-0034345,C,Frank Ragnow,Frank,Ragnow,,,,Pectoral,,Full Participation in Practice,2024-10-11T19:34:35Z
2024,REG,DET,6,00-0037236,DE,Aidan Hutchinson,Aidan,Hutchinson,Tibia,,Out,,,"
    ",2024-10-13T22:35:32Z
2024,REG,DET,6,00-0032463,DT,Kyle Peko,Kyle,Peko,Pectoral,,Out,,,"
    ",2024-10-13T21:01:09Z
2024,REG,DET,6,00-0039408,G,Christian Mahogany,Christian,Mahogany,Illness,,Out,Illness,,Full Participation in Practice,2024-10-11T19:35:07Z
2024,REG,DET,6,00-0034778,CB,Carlton Davis,Carlton,Davis,gameday concussion protocol evaluation,,Questionable,,,"
    ",2024-10-13T22:38:32Z
2024,REG,GB,6,00-0039144,TE,Luke Musgrave,Luke,Musgrave,,,,Ankle,,Did Not Participate In Practice,2024-10-10T20:00:35Z
2024,REG,GB,6,00-0036677,S,Zayne Anderson,Zayne,Anderson,,,,Elbow,,Full Participation in Practice,2024-10-11T19:31:13Z
2024,REG,GB,6,00-0039850,LB,Edgerrin Cooper,Edgerrin,Cooper,,,,Hip,,Full Participation in Practice,2024-10-11T19:32:07Z
2024,REG,GB,6,00-0037094,DT,Jonathan Ford,Jonathan,Ford,,,,Calf,,Full Participation in Practice,2024-10-11T19:32:13Z
2024,REG,GB,6,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Knee,,Full Participation in Practice,2024-10-11T19:32:19Z
2024,REG,GB,6,00-0037817,T,Zach Tom,Zach,Tom,,,,Shoulder,,Full Participation in Practice,2024-10-11T19:31:13Z
2024,REG,GB,6,00-0033120,DT,Kenny Clark,Kenny,Clark,,,,Toe,,Limited Participation in Practice,2024-10-11T19:31:13Z
2024,REG,GB,6,00-0038996,TE,Tucker Kraft,Tucker,Kraft,,,,Groin,,Limited Participation in Practice,2024-10-11T19:31:13Z
2024,REG,GB,6,00-0038408,CB,Carrington Valentine,Carrington,Valentine,,,,Ankle,,Limited Participation in Practice,2024-10-11T19:31:13Z
2024,REG,GB,6,00-0038393,WR,Dontayvion Wicks,Dontayvion,Wicks,Shoulder,,Out,,,"
    ",2024-10-13T18:55:15Z
2024,REG,GB,6,00-0037075,DT,Devonte Wyatt,Devonte,Wyatt,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-11T19:34:25Z
2024,REG,GB,6,00-0039146,WR,Jayden Reed,Jayden,Reed,Ankle,,Questionable,,,"
    ",2024-10-13T18:27:10Z
2024,REG,GB,6,00-0037364,DE,Arron Mosby,Arron,Mosby,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2024-10-11T19:33:33Z
2024,REG,GB,6,00-0034728,CB,Jaire Alexander,Jaire,Alexander,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-10-11T19:33:33Z
2024,REG,GB,6,00-0039904,T,Jordan Morgan,Jordan,Morgan,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-11T19:33:33Z
2024,REG,GB,6,00-0037196,T,Rasheed Walker,Rasheed,Walker,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-11T19:33:33Z
2024,REG,GB,6,00-0038124,WR,Christian Watson,Christian,Watson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-11T19:33:33Z
2024,REG,HOU,6,00-0037613,G,Kenyon Green,Kenyon,Green,,,,Knee,,Full Participation in Practice,2024-10-11T19:45:32Z
2024,REG,HOU,6,00-0037457,LB,Jake Hansen,Jake,Hansen,,,,Back,,Full Participation in Practice,2024-10-11T19:45:37Z
2024,REG,HOU,6,00-0035234,T,Tytus Howard,Tytus,Howard,,,,Hamstring,,Full Participation in Practice,2024-10-11T19:45:43Z
2024,REG,HOU,6,00-0035202,LB,Del'Shawn Phillips,Del'Shawn,Phillips,,,,Hip,,Full Participation in Practice,2024-10-11T19:45:48Z
2024,REG,HOU,6,00-0037258,RB,Dameon Pierce,Dameon,Pierce,,,,Hamstring,,Full Participation in Practice,2024-10-11T19:45:17Z
2024,REG,HOU,6,00-0031588,WR,Stefon Diggs,Stefon,Diggs,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-09T20:39:56Z
2024,REG,HOU,6,00-0032265,DT,Mario Edwards,Mario,Edwards,,,,Not injury related - personal matter,,Limited Participation in Practice,2024-10-11T19:46:13Z
2024,REG,HOU,6,00-0039343,CB,Kamari Lassiter,Kamari,Lassiter,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-10-11T19:46:47Z
2024,REG,HOU,6,00-0031298,S,Jimmie Ward,Jimmie,Ward,Groin,,Out,Groin,,Did Not Participate In Practice,2024-10-11T19:47:09Z
2024,REG,HOU,6,00-0030431,WR,Robert Woods,Robert,Woods,Foot,,Out,Foot,,Did Not Participate In Practice,2024-10-11T19:47:14Z
2024,REG,HOU,6,00-0035166,LB,Azeez Al-Shaair,Azeez,Al-Shaair,Knee,,Questionable,,,"
    ",2024-10-13T19:35:26Z
2024,REG,HOU,6,00-0033876,DE,Derek Barnett,Derek,Barnett,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2024-10-11T19:46:19Z
2024,REG,HOU,6,00-0037459,DT,Kurt Hinish,Kurt,Hinish,Calf,,Questionable,Calf,,Full Participation in Practice,2024-10-11T19:46:19Z
2024,REG,HOU,6,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,Knee,,Questionable,Ankle,,Full Participation in Practice,2024-10-13T19:35:41Z
2024,REG,HOU,6,00-0033897,RB,Joe Mixon,Joe,Mixon,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-11T19:46:19Z
2024,REG,IND,6,00-0033952,DT,Grover Stewart,Grover,Stewart,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-11T12:45:32Z
2024,REG,IND,6,00-0036479,DE,Kwity Paye,Kwity,Paye,,,,Quadricep,,Full Participation in Practice,2024-10-11T13:15:06Z
2024,REG,IND,6,00-0036984,RB,Trey Sermon,Trey,Sermon,,,,Collarbone,,Full Participation in Practice,2024-10-11T12:42:30Z
2024,REG,IND,6,00-0032383,C,Ryan Kelly,Ryan,Kelly,Calf,,Out,Neck,Not injury related - resting p,Did Not Participate In Practice,2024-10-13T19:23:15Z
2024,REG,IND,6,00-0036223,RB,Jonathan Taylor,Jonathan,Taylor,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-11T12:45:47Z
2024,REG,IND,6,00-0034836,T,Braden Smith,Braden,Smith,Knee,Ankle,Questionable,Knee,Ankle,Did Not Participate In Practice,2024-10-11T12:42:34Z
2024,REG,IND,6,00-0038997,WR,Josh Downs,Josh,Downs,Toe,,Questionable,Toe,,Full Participation in Practice,2024-10-11T12:42:34Z
2024,REG,IND,6,00-0033393,CB,Kenny Moore,Kenny,Moore,Hip,Shoulder,Questionable,Hip,Shoulder,Full Participation in Practice,2024-10-11T12:42:34Z
2024,REG,IND,6,00-0036252,WR,Michael Pittman,Michael,Pittman,Back,,Questionable,Back,,Full Participation in Practice,2024-10-11T12:42:34Z
2024,REG,IND,6,00-0036480,DE,Dayo Odeyingbo,Dayo,Odeyingbo,Hamstring,,Questionable,Hip,,Limited Participation in Practice,2024-10-13T18:48:07Z
2024,REG,IND,6,00-0039164,QB,Anthony Richardson,Anthony,Richardson,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2024-10-11T12:42:34Z
2024,REG,JAX,6,00-0037244,LB,Devin Lloyd,Devin,Lloyd,,,,Knee,,Limited Participation in Practice,2024-10-11T17:25:20Z
2024,REG,JAX,6,00-0039353,CB,Jarrian Jones,Jarrian,Jones,"Being evaluated for a concussion

He was cleared to return",,Note,,,"
    ",2024-10-13T15:37:01Z
2024,REG,JAX,6,00-0034968,S,Darnell Savage,Darnell,Savage,Being Evaluated for a Concussion,,Note,Quadricep,,Limited Participation in Practice,2024-10-13T15:36:28Z
2024,REG,JAX,6,00-0036974,CB,Tyson Campbell,Tyson,Campbell,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2024-10-11T17:25:51Z
2024,REG,JAX,6,00-0038934,T,Anton Harrison,Anton,Harrison,Knee,,Questionable,,,"
    ",2024-10-13T16:17:55Z
2024,REG,JAX,6,00-0038580,LB,Yasir Abdullah,Yasir,Abdullah,Neck,,Questionable,Neck,,Limited Participation in Practice,2024-10-11T17:25:42Z
2024,REG,JAX,6,00-0036196,WR,Gabe Davis,Gabe,Davis,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-11T17:25:42Z
2024,REG,JAX,6,00-0033881,TE,Evan Engram,Evan,Engram,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-11T17:25:42Z
2024,REG,JAX,6,00-0036973,RB,Travis Etienne,Travis,Etienne,Hamstring,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-13T15:19:12Z
2024,REG,JAX,6,00-0036306,S,Daniel Thomas,Daniel,Thomas,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-11T17:25:42Z
2024,REG,LAC,6,00-0039897,T,Joe Alt,Joe,Alt,,,,Knee,,Full Participation in Practice,2024-10-11T21:35:29Z
2024,REG,LAC,6,00-0039346,LB,Junior Colson,Junior,Colson,,,,Hamstring,,Full Participation in Practice,2024-10-11T21:35:29Z
2024,REG,LAC,6,00-0037224,K,Cameron Dicker,Cameron,Dicker,,,,Illness,,Full Participation in Practice,2024-10-11T21:35:29Z
2024,REG,LAC,6,00-0038553,LB,Daiyan Henley,Daiyan,Henley,,,,Shoulder,,Full Participation in Practice,2024-10-11T21:35:29Z
2024,REG,LAC,6,00-0036355,QB,Justin Herbert,Justin,Herbert,,,,Ankle,,Full Participation in Practice,2024-10-11T21:35:46Z
2024,REG,LAC,6,00-0034790,S,Derwin James,Derwin,James,,,,Not injury related - personal matter,,Full Participation in Practice,2024-10-11T21:35:29Z
2024,REG,LAC,6,00-0031040,DE,Khalil Mack,Khalil,Mack,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-11T21:35:29Z
2024,REG,LAC,6,00-0032103,LB,Denzel Perryman,Denzel,Perryman,,,,Shoulder,,Full Participation in Practice,2024-10-11T21:35:29Z
2024,REG,LAC,6,00-0034184,RB,Gus Edwards,Gus,Edwards,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-11T21:36:57Z
2024,REG,LAC,6,00-0036617,CB,Asante Samuel,Asante,Samuel,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-10-11T21:37:44Z
